Date,BTC_Price,BTC_Open,BTC_High,BTC_Low,BTC_Vol.,Change %,DowJones_Price,Nasdaq_Price,S&P_Price,Gold_Price,BrentOil_Price,Weighted_Average_Sentiment,Most_Influential_Sentiment,Majority_Sentiment
2018-06-22,"6,042.6","6,715.2","6,730.7","5,929.1",55.25K,-9.99%,"24,580.89","7,692.82","2,754.90",1270.7,73.67,-0.1472793091088533,Negative,Negative
2018-06-23,"6,152.0","6,041.0","6,253.9","6,014.0",20.70K,1.81%,,,,,,-0.0798534631729126,Positive,Negative
2018-06-24,"6,148.0","6,151.9","6,249.7","5,762.9",45.50K,-0.06%,,,,,,-0.1119941898754665,Negative,Negative
2018-06-25,"6,246.6","6,146.1","6,334.2","6,082.1",27.91K,1.60%,"24,252.80","7,532.01","2,717.10",1263.87,72.82,0.0007499183217684428,Positive,Positive
2018-06-26,"6,078.5","6,250.8","6,273.7","6,050.2",18.83K,-2.69%,"24,283.11","7,561.63","2,723.10",1257.86,73.58,-0.1098687420599163,Positive,Negative
2018-06-27,"6,133.1","6,073.5","6,181.4","5,989.0",18.27K,0.90%,"24,117.59","7,445.09","2,699.60",1251.8,76.09,-0.1269745104240649,Negative,Negative
2018-06-28,"5,850.0","6,133.1","6,167.7","5,829.9",17.94K,-4.62%,"24,216.05","7,503.68","2,716.30",1248.07,76.26,-0.0548446471652677,Negative,Negative
2018-06-29,"6,208.1","5,848.1","6,273.0","5,782.9",33.93K,6.12%,"24,271.41","7,510.30","2,718.40",1254.5,77.44,-0.125573534766833,Negative,Negative
2018-06-30,"6,391.5","6,208.2","6,518.1","6,195.8",23.86K,2.95%,,,,,,-0.09726514667272568,Negative,Positive
2018-07-01,"6,349.7","6,391.5","6,435.0","6,260.2",11.38K,-0.65%,,,,,,-0.372704416513443,Negative,Negative
2018-07-02,"6,581.3","6,617.6","6,672.4","6,539.0",26.92K,3.65%,"24,307.18","7,567.69","2,726.70",1241.34,76.71,-0.09868841900907714,Negative,Negative
2018-07-03,"6,500.0","6,617.6","6,672.4","6,470.5",17.26K,-1.24%,"24,174.82","7,502.67","2,713.20",1252.27,75.87,-0.2127495959953025,Negative,Negative
2018-07-04,"6,590.0","6,509.0","6,778.3","6,418.7",22.49K,1.38%,,,,1257.01,76.99,-0.1416137679056688,Negative,Negative
2018-07-05,"6,540.2","6,589.9","6,697.7","6,452.0",23.13K,-0.76%,"24,356.74","7,586.43","2,736.60",1254.0,77.09,-0.1740102350711822,Negative,Negative
2018-07-06,"6,602.1","6,531.6","6,636.9","6,452.9",14.95K,0.95%,"24,456.48","7,688.39","2,759.80",1255.8,74.98,-0.08405012125149369,Negative,Negative
2018-07-07,"6,761.7","6,602.2","6,826.1","6,511.5",15.29K,2.42%,,,,,,-0.5530338287353516,Negative,Negative
2018-07-08,"6,707.0","6,761.8","6,790.8","6,669.1",13.71K,-0.81%,,,,,,-0.1844853709141413,Negative,Negative
2018-07-09,"6,666.7","6,705.9","6,820.0","6,617.1",16.30K,-0.60%,"24,776.59","7,756.20","2,784.20",1257.52,77.08,-0.1251938616236051,Negative,Negative
2018-07-10,"6,301.5","6,666.9","6,680.1","6,269.3",28.02K,-5.48%,"24,919.66","7,759.20","2,793.80",1255.64,77.8,-0.1533427461981773,Negative,Negative
2018-07-11,"6,377.8","6,299.0","6,402.8","6,287.7",16.41K,1.21%,"24,700.45","7,716.61","2,774.00",1241.94,75.35,-0.003222163021564484,Negative,Positive
2018-07-12,"6,249.0","6,377.7","6,377.7","6,080.8",24.98K,-2.02%,"24,924.89","7,823.92","2,798.30",1246.88,72.11,-0.0872060366367039,Negative,Negative
2018-07-13,"6,220.0","6,240.6","6,335.1","6,133.4",20.09K,-0.46%,"25,019.41","7,825.98","2,801.30",1241.2,74.11,-0.01409840304404497,Negative,Positive
2018-07-14,"6,250.1","6,219.7","6,320.0","6,179.3",8.90K,0.48%,,,,,,0.277146394054095,Negative,Positive
2018-07-15,"6,347.2","6,250.0","6,388.9","6,232.3",10.99K,1.55%,,,,,,-0.06873506307601929,Positive,Negative
2018-07-16,"6,729.2","6,347.7","6,750.0","6,328.9",31.00K,6.02%,"25,064.36","7,805.72","2,798.40",1240.76,71.03,0.08244916942061448,Positive,Positive
2018-07-17,"7,319.8","6,734.3","7,462.9","6,667.4",48.12K,8.78%,"25,119.89","7,855.12","2,809.60",1228.12,70.87,0.1748202750864236,Negative,Positive
2018-07-18,"7,379.4","7,320.0","7,586.5","7,249.9",39.62K,0.81%,"25,199.29","7,854.44","2,815.60",,70.52,-0.03670738061720675,Negative,Negative
2018-07-19,"7,473.5","7,379.8","7,559.9","7,282.9",22.19K,1.28%,"25,064.50","7,825.30","2,804.50",1222.6,71.94,0.06429450070628753,Positive,Positive
2018-07-20,"7,333.1","7,473.6","7,681.0","7,278.2",32.74K,-1.88%,"25,058.12","7,820.20","2,801.80",1231.1,71.99,0.04059679574436612,Positive,Positive
2018-07-21,"7,403.3","7,333.0","7,458.0","7,221.0",11.41K,0.96%,,,,,,0.414925143122673,Positive,Positive
2018-07-22,"7,400.5","7,403.4","7,572.7","7,338.9",17.17K,-0.04%,,,,,,0.2393402218818665,Positive,Positive
2018-07-23,"7,719.8","7,397.7","7,800.7","7,374.1",47.52K,4.31%,"25,044.29","7,841.87","2,807.00",1225.2,73.45,-0.1399941854178905,Positive,Negative
2018-07-24,"8,394.5","7,719.8","8,500.2","7,692.3",64.68K,8.74%,"25,241.94","7,840.77","2,820.40",1224.32,73.53,-0.07610240832288215,Positive,Negative
2018-07-25,"8,176.0","8,380.0","8,485.7","8,073.0",36.97K,-2.60%,"25,414.10","7,932.24","2,846.10",1231.72,73.67,0.08637607808817517,Positive,Positive
2018-07-26,"7,939.0","8,178.4","8,313.1","7,869.8",32.78K,-2.90%,"25,527.07","7,852.19","2,837.40",1222.52,74.51,-0.1039557450761398,Positive,Negative
2018-07-27,"8,185.7","7,933.5","8,280.3","7,815.1",34.22K,3.11%,"25,451.06","7,737.42","2,818.80",1223.0,74.84,-0.1302617991842875,Negative,Negative
2018-07-28,"8,246.4","8,188.0","8,246.4","8,073.9",13.66K,0.74%,,,,,,-0.1709854975342751,Negative,Negative
2018-07-29,"8,221.0","8,235.7","8,293.9","8,123.0",10.19K,-0.31%,,,,,,-0.2369236775806972,Positive,Negative
2018-07-30,"8,179.6","8,218.5","8,274.2","7,862.9",37.58K,-0.50%,"25,306.83","7,630.00","2,802.60",1221.38,74.99,0.07534056458067387,Positive,Positive
2018-07-31,"7,730.6","8,179.5","8,179.5","7,670.0",43.55K,-5.49%,"25,415.19","7,671.79","2,816.30",1223.38,74.16,-0.06881824291000764,Negative,Negative
2018-08-01,"7,608.8","7,731.3","7,755.6","7,444.2",30.74K,-1.58%,"25,333.82","7,707.29","2,813.40",1217.7,72.28,-0.02552936325470606,Negative,Positive
2018-08-02,"7,535.2","7,606.0","7,707.1","7,463.1",17.75K,-0.97%,"25,326.16","7,802.69","2,827.20",1207.6,72.95,0.03080082010655176,Negative,Positive
2018-08-03,"7,420.0","7,533.2","7,533.2","7,283.6",30.88K,-1.53%,"25,462.58","7,812.02","2,840.30",1223.2,72.48,-0.1052665048983039,Negative,Negative
2018-08-04,"7,013.2","7,420.0","7,490.0","6,930.0",31.72K,-5.48%,,,,,,0.1340256109833717,Negative,Positive
2018-08-05,"7,025.8","7,013.2","7,089.7","6,890.2",17.68K,0.18%,,,,,,-0.2610601087411245,Negative,Negative
2018-08-06,"6,941.3","7,025.8","7,149.9","6,847.0",18.12K,-1.20%,"25,502.18","7,859.68","2,850.40",1206.75,72.51,-0.05294430666956408,Negative,Negative
2018-08-07,"6,720.5","6,940.1","7,149.9","6,678.8",32.25K,-3.18%,"25,628.91","7,883.66","2,858.40",1210.67,72.31,-0.102680667525246,Negative,Negative
2018-08-08,"6,279.2","6,718.8","6,720.1","6,131.0",53.88K,-6.57%,"25,583.75","7,888.33","2,857.70",1214.26,70.71,-0.123318307539996,Negative,Negative
2018-08-09,"6,529.1","6,280.7","6,623.7","6,188.2",33.38K,3.98%,"25,509.23","7,891.78","2,853.60",1212.26,70.55,-0.02289278222166974,Positive,Negative
2018-08-10,"6,146.8","6,533.6","6,573.6","6,014.5",43.50K,-5.86%,"25,313.14","7,839.11","2,833.30",1224.6,71,-0.175889762573772,Negative,Negative
2018-08-11,"6,232.7","6,147.0","6,485.7","6,008.2",37.12K,1.40%,,,,,,-0.2777155829327447,Negative,Negative
2018-08-12,"6,313.9","6,234.7","6,481.7","6,163.3",23.05K,1.30%,,,,,,-0.05392021536827087,Positive,Negative
2018-08-13,"6,251.9","6,312.2","6,541.8","6,150.0",32.33K,-0.98%,"25,187.70","7,819.71","2,821.90",1198.9,70.62,-0.2261898818802326,Negative,Negative
2018-08-14,"6,189.0","6,241.3","6,244.0","5,879.3",52.70K,-1.01%,"25,299.92","7,870.89","2,840.00",1200.7,70.77,-0.03823387559424055,Negative,Positive
2018-08-15,"6,270.1","6,188.6","6,623.8","6,181.1",66.22K,1.31%,"25,162.41","7,774.12","2,818.40",1185.0,68.38,-0.1731309017230724,Negative,Negative
2018-08-16,"6,314.0","6,270.2","6,474.7","6,215.2",25.14K,0.70%,"25,558.73","7,806.52","2,840.70",1184.0,69.21,0.04031488113105297,Positive,Positive
2018-08-17,"6,583.3","6,312.0","6,588.7","6,290.2",26.76K,4.27%,"25,669.32","7,816.33","2,850.10",1191.2,70.14,0.006885249274117606,Positive,Positive
2018-08-18,"6,391.2","6,585.9","6,615.0","6,301.9",19.73K,-2.92%,,,,,,-0.3140324733474038,Negative,Negative
2018-08-19,"6,485.1","6,395.0","6,550.0","6,309.3",15.35K,1.47%,,,,,,0.3540594577789307,Positive,Positive
2018-08-20,"6,255.9","6,485.1","6,520.6","6,230.2",31.72K,-3.53%,"25,758.69","7,821.01","2,857.10",,71.11,-0.06767642274498939,Negative,Positive
2018-08-21,"6,479.1","6,255.2","6,500.0","6,245.0",29.50K,3.57%,"25,822.29","7,859.17","2,863.00",,71.65,-0.0569999969523886,Negative,Negative
2018-08-22,"6,354.9","6,479.1","6,885.0","6,253.0",58.96K,-1.92%,"25,733.60","7,889.10","2,861.80",,72.96,-0.1512911220391591,Positive,Negative
2018-08-23,"6,527.2","6,363.8","6,565.6","6,350.0",19.94K,2.71%,"25,656.98","7,878.46","2,857.00",,73.73,-0.1272581619151095,Negative,Negative
2018-08-24,"6,695.9","6,530.5","6,728.3","6,462.7",20.20K,2.58%,"25,790.35","7,945.98","2,874.70",1218.8,74.41,0.01117315260987533,Negative,Positive
2018-08-25,"6,732.9","6,693.3","6,795.5","6,670.0",16.88K,0.55%,,,,,,-0.3183687329292297,Negative,Negative
2018-08-26,"6,708.4","6,732.8","6,784.1","6,574.5",16.75K,-0.36%,,,,,,-0.2730392515659332,Negative,Negative
2018-08-27,"6,909.5","6,707.0","6,911.6","6,653.5",24.21K,3.00%,"26,049.64","8,017.90","2,896.70",1216.0,74.41,-0.05664446353912354,Positive,Negative
2018-08-28,"7,079.7","6,910.5","7,127.2","6,872.0",30.07K,2.46%,"26,064.02","8,030.04","2,897.50",1214.4,75.91,-0.07735267854653873,Negative,Negative
2018-08-29,"7,045.7","7,079.9","7,133.6","6,931.6",19.83K,-0.48%,"26,124.57","8,109.69","2,914.00",1211.5,76.07,-0.1110031855106354,Negative,Negative
2018-08-30,"6,994.7","7,037.9","7,060.0","6,802.4",24.58K,-0.72%,"25,986.92","8,088.36","2,901.10",1205.0,77.05,0.005588446226384904,Negative,Positive
2018-08-31,"7,025.9","6,986.1","7,084.0","6,889.0",19.38K,0.45%,"25,964.82","8,109.54","2,901.50",1212.3,76.94,0.07483617758209055,Negative,Positive
2018-09-01,"7,197.5","7,022.9","7,260.4","7,020.5",21.39K,2.44%,,,,,,0.7529278099536896,Positive,Positive
2018-09-02,"7,290.4","7,197.5","7,367.0","7,137.2",44.68K,1.29%,,,,,,0.2849413553873698,Positive,Positive
2018-09-03,"7,268.0","7,304.7","7,341.4","7,200.1",22.31K,-0.31%,,,,1205.4,77.81,-0.06417775442523341,Positive,Negative
2018-09-04,"7,358.9","7,267.8","7,410.3","7,246.2",20.82K,1.25%,"25,952.48","8,091.25","2,896.70",1199.1,77.51,-0.05152066349983216,Negative,Positive
2018-09-05,"6,710.5","7,357.3","7,400.0","6,700.0",55.65K,-8.81%,"25,974.99","7,995.17","2,888.60",1201.3,76.68,-0.1968346643779013,Negative,Negative
2018-09-06,"6,515.6","6,705.0","6,720.8","6,310.3",53.00K,-2.90%,"25,995.87","7,922.73","2,878.10",1204.3,75.67,-0.05350112676620483,Negative,Negative
2018-09-07,"6,404.1","6,516.1","6,532.9","6,322.8",20.74K,-1.71%,"25,916.54","7,902.54","2,871.70",1211.7,75.55,-0.07845881292896886,Negative,Negative
2018-09-08,"6,185.0","6,404.2","6,475.1","6,130.3",21.85K,-3.42%,,,,,,-0.2304005708013262,Negative,Negative
2018-09-09,"6,239.9","6,184.9","6,427.6","6,142.2",16.46K,0.89%,,,,,,-0.01026451587677002,Negative,Positive
2018-09-10,"6,308.0","6,240.0","6,363.5","6,233.2",14.45K,1.09%,"25,857.07","7,924.16","2,877.10",1199.8,76.77,-0.2236576512819383,Negative,Negative
2018-09-11,"6,290.8","6,332.1","6,397.1","6,178.1",16.61K,-0.27%,"25,971.06","7,972.47","2,887.90",1202.2,78.22,-0.1375926281724657,Negative,Negative
2018-09-12,"6,332.0","6,290.9","6,355.0","6,203.1",16.08K,0.65%,"25,998.92","7,954.23","2,888.90",1210.9,80.02,-0.1130452915316536,Negative,Negative
2018-09-13,"6,475.6","6,334.0","6,523.4","6,334.0",19.24K,2.27%,"26,145.99","8,013.71","2,904.20",1208.2,77.66,0.04338990747928619,Negative,Positive
2018-09-14,"6,485.0","6,495.0","6,593.0","6,355.6",16.37K,0.15%,"26,154.67","8,010.04","2,905.00",1206.8,77.87,-0.01125014346578847,Negative,Positive
2018-09-15,"6,513.6","6,480.1","6,568.9","6,473.6",8.35K,0.44%,,,,,,0.09681909283002217,Positive,Positive
2018-09-16,"6,498.5","6,512.8","6,517.8","6,384.5",8.73K,-0.23%,,,,,,-0.0008245110511779785,Negative,Positive
2018-09-17,"6,254.2","6,506.1","6,532.8","6,205.1",23.54K,-3.76%,"26,062.12","7,895.79","2,888.80",1205.8,78.22,0.08171809216340382,Positive,Positive
2018-09-18,"6,342.8","6,243.0","6,384.0","6,229.2",15.93K,1.42%,"26,246.96","7,956.11","2,904.30",1202.9,79.25,-0.03604361821304668,Negative,Positive
2018-09-19,"6,390.9","6,330.8","6,521.5","6,112.7",29.90K,0.76%,"26,405.76","7,950.04","2,907.90",1208.3,79.43,-0.09204844559760804,Negative,Negative
2018-09-20,"6,500.5","6,392.8","6,535.0","6,357.2",16.67K,1.71%,"26,656.98","8,028.23","2,930.80",1211.3,79.03,0.0595768109748238,Negative,Positive
2018-09-21,"6,762.7","6,522.1","6,790.0","6,496.0",36.99K,4.03%,"26,743.50","7,986.95","2,929.70",1218.6,78.9,-0.09513762295246124,Negative,Negative
2018-09-22,"6,723.0","6,789.8","6,840.0","6,643.6",18.26K,-0.59%,,,,,,-0.2024736454089483,Negative,Negative
2018-09-23,"6,710.0","6,723.1","6,783.3","6,664.2",8.51K,-0.19%,,,,,,0.3351153263023922,Positive,Positive
2018-09-24,"6,585.0","6,697.8","6,721.7","6,555.1",17.76K,-1.86%,"26,562.05","7,993.25","2,919.40",1204.4,80.89,-0.01398494839668274,Positive,Negative
2018-09-25,"6,434.7","6,585.1","6,585.1","6,350.2",20.21K,-2.28%,"26,492.21","8,007.47","2,915.60",1205.1,82.21,-0.01746068187057972,Negative,Positive
2018-09-26,"6,462.4","6,442.8","6,552.7","6,385.8",13.81K,0.43%,"26,385.28","7,990.37","2,906.00",1199.1,81.87,-0.0501216379709022,Positive,Negative
2018-09-27,"6,692.5","6,462.4","6,727.2","6,440.7",18.37K,3.56%,"26,439.93","8,041.97","2,914.00",1187.4,81.54,-0.03192792485157649,Positive,Positive
2018-09-28,"6,635.1","6,691.2","6,825.0","6,545.1",27.89K,-0.86%,"26,458.31","8,046.35","2,914.00",1196.2,82.72,-0.02405666502622458,Negative,Positive
2018-09-29,"6,604.6","6,627.3","6,631.2","6,466.0",17.30K,-0.46%,,,,,,0.4890317022800446,Positive,Positive
2018-09-30,"6,618.1","6,590.0","6,656.5","6,533.3",8.49K,0.20%,,,,,,-0.2921791076660156,Negative,Negative
2018-10-01,"6,601.9","6,625.9","6,659.6","6,521.0",10.36K,-0.24%,"26,651.21","8,037.30","2,924.60",1191.7,84.94,-0.1507651715567618,Negative,Negative
2018-10-02,"6,533.3","6,602.0","6,638.4","6,514.1",12.03K,-1.04%,"26,773.94","7,999.55","2,923.40",1207.0,85.63,-0.09678604426207366,Negative,Negative
2018-10-03,"6,503.2","6,527.5","6,552.5","6,428.1",14.57K,-0.46%,"26,828.39","8,025.09","2,925.50",1202.9,85.45,0.05389196401642215,Positive,Positive
2018-10-04,"6,580.1","6,507.9","6,640.0","6,499.3",11.79K,1.18%,"26,627.48","7,879.51","2,901.60",1201.6,86.07,-0.08273572723070781,Negative,Negative
2018-10-05,"6,644.7","6,594.3","6,666.9","6,548.0",12.43K,0.98%,"26,447.05","7,788.45","2,885.60",1217.4,85.12,-0.136794272561868,Negative,Negative
2018-10-07,"6,601.0","6,595.2","6,633.7","6,532.8",5.80K,0.14%,,,,,,-0.5898922383785248,Negative,Negative
2018-10-08,"6,673.2","6,617.0","6,718.4","6,585.9",12.70K,1.09%,"26,486.78","7,735.95","2,884.40",1188.6,84.22,-0.05079398135985098,Negative,Positive
2018-10-09,"6,663.0","6,679.7","6,680.6","6,608.5",8.02K,-0.15%,"26,430.57","7,738.02","2,880.30",1191.5,85.16,0.02816136754476107,Positive,Positive
2018-10-10,"6,630.2","6,659.7","6,659.7","6,529.7",13.82K,-0.49%,"25,598.74","7,422.05","2,785.70",1193.4,83.82,-0.1736656763861256,Negative,Negative
2018-10-11,"6,252.0","6,628.0","6,628.0","6,223.8",41.61K,-5.70%,"25,052.83","7,329.06","2,728.40",1227.6,81.35,-0.1547500107150812,Negative,Negative
2018-10-12,"6,293.2","6,249.0","6,348.4","6,223.0",10.40K,0.66%,"25,339.99","7,496.89","2,767.10",1233.8,80.71,-0.02661627158522606,Negative,Negative
2018-10-13,"6,326.5","6,288.6","6,331.4","6,288.6",5.82K,0.53%,,,,,,0.305500606695811,Positive,Neutral
2018-10-14,"6,335.2","6,326.0","6,399.1","6,318.5",11.23K,0.14%,,,,,,-0.245601125061512,Negative,Neutral
2018-10-15,"6,742.0","6,322.7","7,704.2","6,300.0",85.00K,6.42%,"25,250.55","7,430.74","2,750.80",1242.2,80.91,0.005923527835020379,Positive,Positive
2018-10-16,"6,754.1","6,739.0","6,891.8","6,679.0",15.66K,0.18%,"25,798.42","7,645.49","2,809.90",1242.8,80.53,0.06377040736732029,Positive,Positive
2018-10-17,"6,737.1","6,754.2","6,792.7","6,681.3",8.88K,-0.25%,"25,706.68","7,642.70","2,809.20",1239.2,79.91,-0.06551616277013506,Positive,Negative
2018-10-18,"6,613.0","6,736.4","6,778.2","6,567.5",12.53K,-1.84%,"25,379.45","7,485.14","2,768.80",1242.0,80.3,-0.04218355065042322,Positive,Negative
2018-10-19,"6,527.3","6,609.6","6,630.2","6,519.9",11.20K,-1.30%,"25,444.34","7,449.03","2,767.80",1240.7,80.38,-0.1228157043457031,Negative,Negative
2018-10-20,"6,586.7","6,517.0","6,609.7","6,511.3",4.61K,0.91%,,,,,,-0.15656977891922,Negative,Positive
2018-10-21,"6,591.6","6,582.9","6,655.0","6,582.9",4.42K,0.07%,,,,,,-0.3532056907812754,Negative,Negative
2018-10-22,"6,567.2","6,587.4","6,627.6","6,549.1",6.05K,-0.37%,"25,317.41","7,468.63","2,755.90",1224.6,80.45,-0.09464345950829356,Negative,Negative
2018-10-23,"6,550.0","6,567.2","6,584.3","6,525.4",8.86K,-0.26%,"25,191.43","7,437.54","2,740.70",1236.8,78.67,0.1035578635178114,Negative,Positive
2018-10-24,"6,554.1","6,550.0","6,623.0","6,543.2",8.49K,0.06%,"24,583.42","7,108.40","2,656.10",1231.1,77.34,0.06601981094905308,Negative,Positive
2018-10-25,"6,528.1","6,554.0","6,566.0","6,500.1",8.71K,-0.40%,"24,984.55","7,318.34","2,705.60",1232.4,77.3,-0.08164611850914202,Negative,Negative
2018-10-26,"6,531.5","6,533.4","6,588.3","6,514.3",7.45K,0.05%,"24,688.31","7,167.21","2,658.70",1248.0,77.4,-0.1336961796409205,Negative,Negative
2018-10-27,"6,500.2","6,534.9","6,553.9","6,480.1",6.97K,-0.48%,,,,,,0.005116920918226242,Negative,Positive
2018-10-28,"6,490.1","6,498.4","6,510.1","6,456.3",6.84K,-0.16%,,,,,,0.1524944404760996,Positive,Neutral
2018-10-29,"6,344.0","6,490.2","6,505.0","6,320.9",19.56K,-2.25%,"24,442.92","7,050.29","2,641.20",1227.6,77.56,0.03660052206556676,Negative,Positive
2018-10-30,"6,330.1","6,347.1","6,380.0","6,313.2",10.73K,-0.22%,"24,874.64","7,161.65","2,682.60",1225.3,75.68,0.06335991923697293,Negative,Positive
2018-10-31,"6,368.4","6,330.1","6,406.4","6,248.2",9.96K,0.60%,"25,115.76","7,305.90","2,711.70",1215.0,74.84,0.03881987574554625,Negative,Positive
2018-11-01,"6,399.7","6,374.8","6,423.2","6,353.5",9.12K,0.49%,"25,380.74","7,434.06","2,740.40",1238.6,71.25,-0.01311502865855656,Negative,Positive
2018-11-02,"6,426.9","6,407.1","6,454.8","6,391.6",8.07K,0.43%,"25,270.83","7,356.99","2,723.10",1245.4,71.11,0.0006516192640577044,Negative,Positive
2018-11-03,"6,387.9","6,432.2","6,432.2","6,334.7",11.37K,-0.61%,,,,,,0.6642271280288696,Positive,Positive
2018-11-04,"6,485.2","6,389.2","6,509.4","6,360.1",8.96K,1.52%,,,,,,0.1809711481134097,Positive,Positive
2018-11-05,"6,470.1","6,495.2","6,495.2","6,439.4",4.81K,-0.23%,"25,461.70","7,328.85","2,738.30",1232.3,72.68,-0.1050526328384876,Negative,Negative
2018-11-06,"6,515.2","6,475.0","6,515.3","6,447.8",7.25K,0.70%,"25,635.01","7,375.96","2,755.40",1226.3,70.64,-0.1856699245316642,Negative,Negative
2018-11-07,"6,572.7","6,519.0","6,607.1","6,512.2",10.72K,0.88%,"26,180.30","7,570.75","2,813.90",1228.7,70.1,-0.0553253140639175,Negative,Negative
2018-11-08,"6,479.6","6,573.0","6,585.0","6,477.0",11.58K,-1.42%,"26,191.22","7,530.89","2,806.80",1225.1,69.29,0.04996271068003119,Positive,Positive
2018-11-09,"6,420.2","6,479.5","6,502.9","6,392.6",10.45K,-0.92%,"25,989.30","7,406.90","2,781.00",1227.0,69.01,-0.09834677271726655,Negative,Negative
2018-11-10,"6,431.1","6,414.5","6,461.7","6,414.5",3.25K,0.17%,,,,,,-0.05627914269765218,Negative,Neutral
2018-11-11,"6,450.0","6,431.0","6,459.9","6,364.0",7.34K,0.29%,,,,,,-0.2143677274386088,Negative,Negative
2018-11-12,"6,446.9","6,481.0","6,481.0","6,418.8",7.30K,-0.05%,"25,387.18","7,200.87","2,726.20",1203.5,69.81,-0.1307013175553746,Negative,Negative
2018-11-13,"6,464.4","6,447.0","6,497.5","6,403.5",10.12K,0.27%,"25,286.49","7,200.88","2,722.20",1201.4,65.45,-0.1431675502522425,Negative,Negative
2018-11-14,"5,884.6","6,458.9","6,485.0","5,705.0",69.20K,-8.97%,"25,080.50","7,136.39","2,701.60",1210.1,64.88,-0.1052432580636098,Negative,Negative
2018-11-15,"5,753.4","5,922.3","5,929.2","5,441.5",49.91K,-2.23%,"25,289.27","7,259.03","2,730.20",1215.0,65.61,-0.1501362786481255,Negative,Negative
2018-11-16,"5,660.5","5,731.9","5,756.8","5,555.0",18.43K,-1.61%,"25,413.22","7,247.87","2,736.30",1241.2,65.29,-0.1873552524126493,Negative,Negative
2018-11-17,"5,626.7","5,655.7","5,659.2","5,573.6",7.98K,-0.60%,,,,,,-0.2298410125076771,Negative,Negative
2018-11-18,"5,659.4","5,637.2","5,716.0","5,621.0",9.55K,0.58%,,,,,,-0.1419367023876735,Negative,Negative
2018-11-19,"4,938.1","5,650.3","5,650.3","4,890.9",74.15K,-12.75%,"25,017.44","7,028.48","2,690.70",1231.1,64.14,-0.2150307752448937,Negative,Negative
2018-11-20,"4,600.1","4,944.9","5,048.0","4,318.1",117.22K,-6.84%,"24,465.64","6,908.82","2,641.90",1221.2,61.5,-0.2497606480878497,Negative,Negative
2018-11-21,"4,666.6","4,572.8","4,773.4","4,429.9",44.38K,1.45%,"24,464.69","6,972.25","2,649.90",1228.0,61.65,-0.02341303514673355,Negative,Positive
2018-11-22,"4,392.4","4,672.1","4,716.8","4,388.5",27.95K,-5.88%,,,,1229.0,61.11,-0.3236802067512121,Negative,Negative
2018-11-23,"4,422.7","4,370.8","4,482.0","4,251.0",36.09K,0.69%,"24,285.95","6,938.98","2,632.60",1241.4,57.69,-0.2514584014813105,Negative,Negative
2018-11-24,"3,929.8","4,422.8","4,515.2","3,834.7",50.98K,-11.14%,,,,,,-0.3272329005930159,Negative,Negative
2018-11-25,"4,087.8","3,934.9","4,211.3","3,663.0",82.18K,4.02%,,,,,,-0.2525416693904183,Negative,Negative
2018-11-26,"3,858.0","4,111.3","4,196.4","3,708.1",64.08K,-5.62%,"24,640.24","7,081.85","2,673.40",1222.4,59.7,-0.2956840299790905,Negative,Negative
2018-11-27,"3,884.4","3,850.1","3,941.6","3,713.2",46.27K,0.68%,"24,748.73","7,082.70","2,682.20",1213.4,59.58,-0.09365609471212354,Negative,Negative
2018-11-28,"4,306.3","3,902.3","4,439.6","3,889.9",65.26K,10.86%,"25,366.43","7,291.59","2,743.80",1229.8,57.97,0.0436211102283918,Negative,Positive
2018-11-29,"4,312.9","4,331.4","4,472.0","4,180.6",41.10K,0.15%,"25,338.84","7,273.08","2,737.80",1224.1,58.29,-0.0680681104079271,Negative,Negative
2018-11-30,"4,038.3","4,323.3","4,357.4","3,966.2",42.38K,-6.37%,"25,538.46","7,330.54","2,760.20",1220.2,57.71,-0.05137594137340784,Positive,Negative
2018-12-01,"4,243.0","4,043.6","4,339.0","3,978.8",27.50K,5.07%,,,,,,0.5117814987897873,Positive,Positive
2018-12-02,"4,159.7","4,241.4","4,353.2","4,127.2",24.40K,-1.96%,,,,,,-0.1475002646446228,Negative,Negative
2018-12-03,"3,901.2","4,172.9","4,178.5","3,836.2",36.86K,-6.21%,"25,826.43","7,441.51","2,790.40",1239.6,60.17,0.1106667204336687,Negative,Positive
2018-12-04,"3,981.9","3,903.8","4,131.1","3,793.1",33.69K,2.07%,"25,027.07","7,158.43","2,700.10",1246.6,61.22,-0.0607749897500743,Negative,Negative
2018-12-05,"3,765.3","3,982.2","4,000.1","3,751.1",28.43K,-5.44%,,,,1242.6,61.4,-0.009147279288457788,Positive,Positive
2018-12-06,"3,531.3","3,770.5","3,908.0","3,506.0",58.22K,-6.21%,"24,947.67","7,188.26","2,695.90",1243.6,57.83,-0.1357927551043445,Positive,Negative
2018-12-07,"3,460.0","3,528.6","3,624.8","3,278.4",74.08K,-2.02%,"24,388.95","6,969.25","2,633.10",1271.2,61.71,-0.1095950873785241,Negative,Negative
2018-12-08,"3,506.0","3,460.0","3,784.8","3,316.2",39.08K,1.33%,,,,,,0.083094950233187,Positive,Positive
2018-12-09,"3,639.6","3,506.0","3,766.6","3,469.7",25.08K,3.81%,,,,,,0.262530756848199,Negative,Positive
2018-12-10,"3,524.9","3,642.1","3,697.9","3,475.8",22.60K,-3.15%,"24,423.26","7,020.52","2,637.70",1249.4,60.29,-0.05121435868469151,Negative,Negative
